bx,by,m_5p
726041.6666666667,-1525000.0,3.731427432234994e+16
726041.6666666667,-1463541.6666666665,3.8960542902395416e+16
726041.6666666667,-1402083.3333333333,4.0973210981354056e+16
726041.6666666667,-1340625.0,4.3714448126111016e+16
726041.6666666667,-1279166.6666666665,4.73151258961479e+16
726041.6666666667,-1217708.3333333333,5.19547189690629e+16
726041.6666666667,-1156250.0,5.871512637925164e+16
726041.6666666667,-1094791.6666666665,6.92827312472677e+16
726041.6666666667,-1033333.3333333333,8.659643233600667e+16
726041.6666666667,-971875.0,1.2144370270887373e+17
726041.6666666667,-910416.6666666665,2.2067340690846083e+17
726041.6666666667,-848958.333333333,1.4642829314104847e+18
726041.6666666667,-787500.0,2.2548881277351587e+17
726041.6666666667,-726041.6666666665,1.0366329284376971e+17
726041.6666666667,-664583.333333333,6.493816315762131e+16
726041.6666666667,-603125.0,4.630469202165244e+16
726041.6666666667,-541666.6666666665,3.5226946514731016e+16
726041.6666666667,-480208.333333333,2.8183829312644516e+16
726041.6666666667,-418750.0,2.3207320498294876e+16
726041.6666666667,-357291.6666666665,1.9809567785503436e+16
726041.6666666667,-295833.333333333,1.7403035255793752e+16
726041.6666666667,-234375.0,1.5622480814652984e+16
726041.6666666667,-172916.6666666665,1.4330125702369604e+16
726041.6666666667,-111458.33333333302,1.3528511027866486e+16
726041.6666666667,-50000.0,1.3050435363128324e+16
787500.0,-3000000.0,3.398208328942542e+16
787500.0,-2938541.6666666665,3.3738440172213424e+16
787500.0,-2877083.3333333335,3.3496543915782716e+16
787500.0,-2815625.0,3.3256381995574324e+16
787500.0,-2754166.6666666665,3.3017941976827268e+16
787500.0,-2692708.3333333335,3.3017941976827268e+16
787500.0,-2631250.0,3.278121151393471e+16
787500.0,-2569791.6666666665,3.278121151393471e+16
787500.0,-2508333.3333333335,3.254617834980454e+16
787500.0,-2446875.0,3.254617834980454e+16
787500.0,-2385416.6666666665,3.254617834980454e+16
787500.0,-2323958.333333333,3.231283031522541e+16
787500.0,-2262500.0,3.254617834980454e+16
787500.0,-2201041.6666666665,3.254617834980454e+16
787500.0,-2139583.333333333,3.254617834980454e+16
787500.0,-2078125.0,3.278121151393471e+16
787500.0,-2016666.6666666665,3.3017941976827268e+16
787500.0,-1955208.3333333333,3.3256381995574324e+16
787500.0,-1893750.0,3.3738440172213424e+16
787500.0,-1832291.6666666665,3.4227485882424136e+16
787500.0,-1770833.3333333333,3.4723620411959972e+16
787500.0,-1709375.0,3.5481338923357484e+16
787500.0,-1647916.6666666665,3.6517412725483704e+16
787500.0,-1586458.3333333333,3.7583740428844344e+16
787500.0,-1525000.0,3.8960542902395416e+16
787500.0,-1463541.6666666665,4.0973210981354056e+16
787500.0,-1402083.3333333333,4.308985175920981e+16
787500.0,-1340625.0,4.630469202165244e+16
787500.0,-1279166.6666666665,5.0480657166674456e+16
787500.0,-1217708.3333333333,5.5830947722388824e+16
787500.0,-1156250.0,6.4010320247093496e+16
787500.0,-1094791.6666666665,7.662579616503317e+16
787500.0,-1033333.3333333333,9.857119009006138e+16
787500.0,-971875.0,1.453784385607661e+17
787500.0,-910416.6666666665,3.05052789026702e+17
787500.0,-848958.333333333,9.646616199111928e+17
787500.0,-787500.0,1.8567353246307232e+17
787500.0,-726041.6666666665,9.716279515771074e+16
787500.0,-664583.333333333,6.4010320247093496e+16
787500.0,-603125.0,4.66390826884441e+16
787500.0,-541666.6666666665,3.6255591924410824e+16
787500.0,-480208.333333333,2.9427271762092892e+16
787500.0,-418750.0,2.4759963492497816e+16
787500.0,-357291.6666666665,2.1287516617963696e+16
787500.0,-295833.333333333,1.883649089489802e+16
787500.0,-234375.0,1.7031386316718732e+16
787500.0,-172916.6666666665,1.584893192461116e+16
787500.0,-111458.33333333302,1.4962356560944362e+16
787500.0,-50000.0,1.4537843856076646e+16
848958.3333333334,-3000000.0,3.447466065731488e+16
848958.3333333334,-2938541.6666666665,3.4227485882424136e+16
848958.3333333334,-2877083.3333333335,3.398208328942542e+16
848958.3333333334,-2815625.0,3.398208328942542e+16
848958.3333333334,-2754166.6666666665,3.3738440172213424e+16
848958.3333333334,-2692708.3333333335,3.3496543915782716e+16
848958.3333333334,-2631250.0,3.3496543915782716e+16
848958.3333333334,-2569791.6666666665,3.3256381995574324e+16
848958.3333333334,-2508333.3333333335,3.3256381995574324e+16
848958.3333333334,-2446875.0,3.3017941976827268e+16
848958.3333333334,-2385416.6666666665,3.3017941976827268e+16
848958.3333333334,-2323958.333333333,3.3017941976827268e+16
848958.3333333334,-2262500.0,3.3017941976827268e+16
848958.3333333334,-2201041.6666666665,3.3256381995574324e+16
848958.3333333334,-2139583.333333333,3.3256381995574324e+16
848958.3333333334,-2078125.0,3.3496543915782716e+16
848958.3333333334,-2016666.6666666665,3.3738440172213424e+16
848958.3333333334,-1955208.3333333333,3.4227485882424136e+16
848958.3333333334,-1893750.0,3.4723620411959972e+16
848958.3333333334,-1832291.6666666665,3.5226946514731016e+16
848958.3333333334,-1770833.3333333333,3.573756843408815e+16
848958.3333333334,-1709375.0,3.678112427301074e+16
848958.3333333334,-1647916.6666666665,3.785515249258615e+16
848958.3333333334,-1586458.3333333333,3.8960542902395416e+16
848958.3333333334,-1525000.0,4.067944321083016e+16
848958.3333333334,-1463541.6666666665,4.2780908198763544e+16
848958.3333333334,-1402083.3333333333,4.531583637600789e+16
848958.3333333334,-1340625.0,4.869675251658616e+16
848958.3333333334,-1279166.6666666665,5.34718241531975e+16
848958.3333333334,-1217708.3333333333,5.999637348507703e+16
848958.3333333334,-1156250.0,6.92827312472677e+16
848958.3333333334,-1094791.6666666665,8.413951416451965e+16
848958.3333333334,-1033333.3333333333,1.1139738599947971e+17
848958.3333333334,-971875.0,1.71543789634288e+17
848958.3333333334,-910416.6666666665,4.340102636447447e+17
848958.3333333334,-848958.333333333,5.664022892629964e+17
848958.3333333334,-787500.0,1.6667674092813846e+17
848958.3333333334,-726041.6666666665,9.440608762859246e+16
848958.3333333334,-664583.333333333,6.4010320247093496e+16
848958.3333333334,-603125.0,4.7656813440259976e+16
848958.3333333334,-541666.6666666665,3.7583740428844344e+16
848958.3333333334,-480208.333333333,3.0947459267559412e+16
848958.3333333334,-418750.0,2.6227083564681984e+16
848958.3333333334,-357291.6666666665,2.2875732003183836e+16
848958.3333333334,-295833.333333333,2.053525026457147e+16
848958.3333333334,-234375.0,1.8701437922427776e+16
848958.3333333334,-172916.6666666665,1.7403035255793752e+16
848958.3333333334,-111458.33333333302,1.6548170999431896e+16
848958.3333333334,-50000.0,1.6078665490525574e+16
910416.6666666667,-3000000.0,3.4974378036641852e+16
910416.6666666667,-2938541.6666666665,3.4723620411959972e+16
910416.6666666667,-2877083.3333333335,3.4723620411959972e+16
910416.6666666667,-2815625.0,3.447466065731488e+16
910416.6666666667,-2754166.6666666665,3.4227485882424136e+16
910416.6666666667,-2692708.3333333335,3.4227485882424136e+16
910416.6666666667,-2631250.0,3.398208328942542e+16
910416.6666666667,-2569791.6666666665,3.398208328942542e+16
910416.6666666667,-2508333.3333333335,3.3738440172213424e+16
910416.6666666667,-2446875.0,3.3738440172213424e+16
910416.6666666667,-2385416.6666666665,3.3738440172213424e+16
910416.6666666667,-2323958.333333333,3.3738440172213424e+16
910416.6666666667,-2262500.0,3.3738440172213424e+16
910416.6666666667,-2201041.6666666665,3.398208328942542e+16
910416.6666666667,-2139583.333333333,3.4227485882424136e+16
910416.6666666667,-2078125.0,3.447466065731488e+16
910416.6666666667,-2016666.6666666665,3.4723620411959972e+16
910416.6666666667,-1955208.3333333333,3.4974378036641852e+16
910416.6666666667,-1893750.0,3.5481338923357484e+16
910416.6666666667,-1832291.6666666665,3.6255591924410824e+16
910416.6666666667,-1770833.3333333333,3.704674022107163e+16
910416.6666666667,-1709375.0,3.785515249258615e+16
910416.6666666667,-1647916.6666666665,3.8960542902395416e+16
910416.6666666667,-1586458.3333333333,4.038778168243236e+16
910416.6666666667,-1525000.0,4.2474179687096616e+16
910416.6666666667,-1463541.6666666665,4.466835921509619e+16
910416.6666666667,-1402083.3333333333,4.7656813440259976e+16
910416.6666666667,-1340625.0,5.158221650723039e+16
910416.6666666667,-1279166.6666666665,5.664022892629938e+16
910416.6666666667,-1217708.3333333333,6.4010320247093496e+16
910416.6666666667,-1156250.0,7.445176536579554e+16
910416.6666666667,-1094791.6666666665,9.172759353897808e+16
910416.6666666667,-1033333.3333333333,1.2409377607517154e+17
910416.6666666667,-971875.0,2.009671159230606e+17
910416.6666666667,-910416.6666666665,6.26433536656887e+17
910416.6666666667,-848958.333333333,4.340102636447447e+17
910416.6666666667,-787500.0,1.584893192461112e+17
910416.6666666667,-726041.6666666665,9.372921937193677e+16
910416.6666666667,-664583.333333333,6.540711597277768e+16
910416.6666666667,-603125.0,4.9402622076586e+16
910416.6666666667,-541666.6666666665,3.952528407823642e+16
910416.6666666667,-480208.333333333,3.278121151393471e+16
910416.6666666667,-418750.0,2.8183829312644516e+16
910416.6666666667,-357291.6666666665,2.4759963492497816e+16
910416.6666666667,-295833.333333333,2.2226700627080524e+16
910416.6666666667,-234375.0,2.0388017608333748e+16
910416.6666666667,-172916.6666666665,1.910952974970435e+16
910416.6666666667,-111458.33333333302,1.830206106311058e+16
910416.6666666667,-50000.0,1.7782794100389248e+16
971875.0,-3000000.0,3.573756843408815e+16
971875.0,-2938541.6666666665,3.5481338923357484e+16
971875.0,-2877083.3333333335,3.5226946514731016e+16
971875.0,-2815625.0,3.4974378036641852e+16
971875.0,-2754166.6666666665,3.4974378036641852e+16
971875.0,-2692708.3333333335,3.4723620411959972e+16
971875.0,-2631250.0,3.4723620411959972e+16
971875.0,-2569791.6666666665,3.447466065731488e+16
971875.0,-2508333.3333333335,3.447466065731488e+16
971875.0,-2446875.0,3.447466065731488e+16
971875.0,-2385416.6666666665,3.447466065731488e+16
971875.0,-2323958.333333333,3.447466065731488e+16
971875.0,-2262500.0,3.447466065731488e+16
971875.0,-2201041.6666666665,3.4723620411959972e+16
971875.0,-2139583.333333333,3.4974378036641852e+16
971875.0,-2078125.0,3.5226946514731016e+16
971875.0,-2016666.6666666665,3.5481338923357484e+16
971875.0,-1955208.3333333333,3.5995648313608764e+16
971875.0,-1893750.0,3.6517412725483704e+16
971875.0,-1832291.6666666665,3.731427432234994e+16
971875.0,-1770833.3333333333,3.812852456636167e+16
971875.0,-1709375.0,3.924189758484541e+16
971875.0,-1647916.6666666665,4.038778168243236e+16
971875.0,-1586458.3333333333,4.18673043985625e+16
971875.0,-1525000.0,4.403013327202418e+16
971875.0,-1463541.6666666665,4.66390826884441e+16
971875.0,-1402083.3333333333,4.975938453447517e+16
971875.0,-1340625.0,5.385797247105681e+16
971875.0,-1279166.6666666665,5.956621435290081e+16
971875.0,-1217708.3333333333,6.780317017152501e+16
971875.0,-1156250.0,8.000644989442664e+16
971875.0,-1094791.6666666665,9.928302477768331e+16
971875.0,-1033333.3333333333,1.3724609610075616e+17
971875.0,-971875.0,2.3207320498294986e+17
971875.0,-910416.6666666665,8.976871324473117e+17
971875.0,-848958.333333333,3.785515249258633e+17
971875.0,-787500.0,1.5510471498100688e+17
971875.0,-726041.6666666665,9.50878439088542e+16
971875.0,-664583.333333333,6.731703824145036e+16
971875.0,-603125.0,5.158221650723039e+16
971875.0,-541666.6666666665,4.18673043985625e+16
971875.0,-480208.333333333,3.4974378036641852e+16
971875.0,-418750.0,3.006941645465447e+16
971875.0,-357291.6666666665,2.660725059798808e+16
971875.0,-295833.333333333,2.4057472609339416e+16
971875.0,-234375.0,2.2226700627080524e+16
971875.0,-172916.6666666665,2.0983358470946524e+16
971875.0,-111458.33333333302,2.009671159230597e+16
971875.0,-50000.0,1.952652671786827e+16
1033333.3333333334,-3000000.0,3.6255591924410824e+16
1033333.3333333334,-2938541.6666666665,3.5995648313608764e+16
1033333.3333333334,-2877083.3333333335,3.573756843408815e+16
1033333.3333333334,-2815625.0,3.573756843408815e+16
1033333.3333333334,-2754166.6666666665,3.5481338923357484e+16
1033333.3333333334,-2692708.3333333335,3.5226946514731016e+16
1033333.3333333334,-2631250.0,3.5226946514731016e+16
1033333.3333333334,-2569791.6666666665,3.5226946514731016e+16
1033333.3333333334,-2508333.3333333335,3.5226946514731016e+16
1033333.3333333334,-2446875.0,3.4974378036641852e+16
1033333.3333333334,-2385416.6666666665,3.5226946514731016e+16
1033333.3333333334,-2323958.333333333,3.5226946514731016e+16
1033333.3333333334,-2262500.0,3.5226946514731016e+16
1033333.3333333334,-2201041.6666666665,3.5481338923357484e+16
1033333.3333333334,-2139583.333333333,3.573756843408815e+16
1033333.3333333334,-2078125.0,3.5995648313608764e+16
1033333.3333333334,-2016666.6666666665,3.6517412725483704e+16
1033333.3333333334,-1955208.3333333333,3.678112427301074e+16
1033333.3333333334,-1893750.0,3.7583740428844344e+16
1033333.3333333334,-1832291.6666666665,3.812852456636167e+16
1033333.3333333334,-1770833.3333333333,3.924189758484541e+16
1033333.3333333334,-1709375.0,4.038778168243236e+16
1033333.3333333334,-1647916.6666666665,4.156712619977315e+16
1033333.3333333334,-1586458.3333333333,4.340102636447427e+16
1033333.3333333334,-1525000.0,4.5643085993280136e+16
1033333.3333333334,-1463541.6666666665,4.834760886696931e+16
1033333.3333333334,-1402083.3333333333,5.19547189690629e+16
1033333.3333333334,-1340625.0,5.664022892629938e+16
1033333.3333333334,-1279166.6666666665,6.264335366568841e+16
1033333.3333333334,-1217708.3333333333,7.130582352515829e+16
1033333.3333333334,-1156250.0,8.474713008888152e+16
1033333.3333333334,-1094791.6666666665,1.0669031564551893e+17
1033333.3333333334,-1033333.3333333333,1.4855080171727664e+17
1033333.3333333334,-971875.0,2.60390418739872e+17
1033333.3333333334,-910416.6666666665,1.2232071190499287e+18
1033333.3333333334,-848958.333333333,3.573756843408832e+17
1033333.3333333334,-787500.0,1.5622480814652835e+17
1033333.3333333334,-726041.6666666665,9.786445908077354e+16
1033333.3333333334,-664583.333333333,7.028699885226691e+16
1033333.3333333334,-603125.0,5.4246909370112776e+16
1033333.3333333334,-541666.6666666665,4.434809814730881e+16
1033333.3333333334,-480208.333333333,3.731427432234994e+16
1033333.3333333334,-418750.0,3.231283031522541e+16
1033333.3333333334,-357291.6666666665,2.879884033220119e+16
1033333.3333333334,-295833.333333333,2.6227083564681984e+16
1033333.3333333334,-234375.0,2.4231204340529796e+16
1033333.3333333334,-172916.6666666665,2.2875732003183836e+16
1033333.3333333334,-111458.33333333302,2.190912332586854e+16
1033333.3333333334,-50000.0,2.1441245032200652e+16
1094791.6666666667,-3000000.0,3.678112427301074e+16
1094791.6666666667,-2938541.6666666665,3.6517412725483704e+16
1094791.6666666667,-2877083.3333333335,3.6517412725483704e+16
1094791.6666666667,-2815625.0,3.6255591924410824e+16
1094791.6666666667,-2754166.6666666665,3.5995648313608764e+16
1094791.6666666667,-2692708.3333333335,3.5995648313608764e+16
1094791.6666666667,-2631250.0,3.5995648313608764e+16
1094791.6666666667,-2569791.6666666665,3.573756843408815e+16
1094791.6666666667,-2508333.3333333335,3.573756843408815e+16
1094791.6666666667,-2446875.0,3.573756843408815e+16
1094791.6666666667,-2385416.6666666665,3.573756843408815e+16
1094791.6666666667,-2323958.333333333,3.5995648313608764e+16
1094791.6666666667,-2262500.0,3.5995648313608764e+16
1094791.6666666667,-2201041.6666666665,3.6255591924410824e+16
1094791.6666666667,-2139583.333333333,3.6517412725483704e+16
1094791.6666666667,-2078125.0,3.678112427301074e+16
1094791.6666666667,-2016666.6666666665,3.731427432234994e+16
1094791.6666666667,-1955208.3333333333,3.785515249258615e+16
1094791.6666666667,-1893750.0,3.8403870804439784e+16
1094791.6666666667,-1832291.6666666665,3.924189758484541e+16
1094791.6666666667,-1770833.3333333333,4.038778168243236e+16
1094791.6666666667,-1709375.0,4.156712619977315e+16
1094791.6666666667,-1647916.6666666665,4.308985175920981e+16
1094791.6666666667,-1586458.3333333333,4.4990933057406616e+16
1094791.6666666667,-1525000.0,4.73151258961479e+16
1094791.6666666667,-1463541.6666666665,5.0118723362727064e+16
1094791.6666666667,-1402083.3333333333,5.385797247105681e+16
1094791.6666666667,-1340625.0,5.871512637925164e+16
1094791.6666666667,-1279166.6666666665,6.540711597277768e+16
1094791.6666666667,-1217708.3333333333,7.498942093324574e+16
1094791.6666666667,-1156250.0,8.912509381337469e+16
1094791.6666666667,-1094791.6666666665,1.1301211428785667e+17
1094791.6666666667,-1033333.3333333333,1.5963385442879494e+17
1094791.6666666667,-971875.0,2.8592359782705072e+17
1094791.6666666667,-910416.6666666665,1.5070407649694628e+18
1094791.6666666667,-848958.333333333,3.573756843408832e+17
1094791.6666666667,-787500.0,1.6078665490525648e+17
1094791.6666666667,-726041.6666666665,1.0218214144264986e+17
1094791.6666666667,-664583.333333333,7.391796465554587e+16
1094791.6666666667,-603125.0,5.787619883491184e+16
1094791.6666666667,-541666.6666666665,4.73151258961479e+16
1094791.6666666667,-480208.333333333,4.009821129492621e+16
1094791.6666666667,-418750.0,3.4974378036641852e+16
